date,nav,ret_1d,logret_1d,roll_ret_7,roll_vol_7,ann_ret_7,ann_vol_7,roll_sharpe_7,max_dd_7,roll_ret_21,roll_vol_21,ann_ret_21,ann_vol_21,roll_sharpe_21,max_dd_21,roll_ret_63,roll_vol_63,ann_ret_63,ann_vol_63,roll_sharpe_63,max_dd_63,roll_ret_252,roll_vol_252,ann_ret_252,ann_vol_252,roll_sharpe_252,max_dd_252
2006-01-06,17.014,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0
2006-01-08,17.258,0.01434113083343136,0.014239269532423241,0.01434113083343136,,3.6139649700247025,,,0.0,0.01434113083343136,,3.6139649700247025,,,0.0,0.01434113083343136,,3.6139649700247025,,,0.0,0.01434113083343136,,3.6139649700247025,,,0.0
2006-01-09,18.642,0.08019469231660681,0.0771412955528496,0.047267911575019084,0.046565499890038595,11.911513716904809,0.739204394306686,16.113964971862547,0.0,0.047267911575019084,0.046565499890038595,11.911513716904809,0.739204394306686,16.113964971862547,0.0,0.047267911575019084,0.046565499890038595,11.911513716904809,0.739204394306686,16.113964971862547,0.0,0.047267911575019084,0.046565499890038595,11.911513716904809,0.739204394306686,16.113964971862547,0.0
2006-01-11,20.399,0.09424954404033903,0.09006878040186199,0.06292845573012573,0.04266064720215491,15.857970843991684,0.6772167795957919,23.41638795993327,0.0,0.06292845573012573,0.04266064720215491,15.857970843991684,0.6772167795957919,23.41638795993327,0.0,0.06292845573012573,0.04266064720215491,15.857970843991684,0.6772167795957919,23.41638795993327,0.0,0.06292845573012573,0.04266064720215491,15.857970843991684,0.6772167795957919,23.41638795993327,0.0
2006-01-12,20.827,0.020981420657875338,0.02076434181605179,0.05244169696206313,0.04065926279430026,13.21530763443991,0.6454457870696378,20.474698106618977,0.0,0.05244169696206313,0.04065926279430026,13.21530763443991,0.6454457870696378,20.474698106618977,0.0,0.05244169696206313,0.04065926279430026,13.21530763443991,0.6454457870696378,20.474698106618977,0.0,0.05244169696206313,0.04065926279430026,13.21530763443991,0.6454457870696378,20.474698106618977,0.0
2006-02-05,19.353,-0.07077351514860519,-0.07340277563866487,0.027798654539929468,0.06539326752294439,7.0052609440622255,1.0380859397017659,6.748247593137408,-0.07077351514860519,0.027798654539929468,0.06539326752294439,7.0052609440622255,1.0380859397017659,6.748247593137408,-0.07077351514860519,0.027798654539929468,0.06539326752294439,7.0052609440622255,1.0380859397017659,6.748247593137408,-0.07077351514860519,0.027798654539929468,0.06539326752294439,7.0052609440622255,1.0380859397017659,6.748247593137408,-0.07077351514860519
2006-02-06,17.234,-0.10949206841316594,-0.11596326940063927,0.004916867381080233,0.08100913930760631,1.2390505800322187,1.2859802191878809,0.9635067177119574,-0.17251644499927976,0.004916867381080233,0.08100913930760631,1.2390505800322187,1.2859802191878809,0.9635067177119574,-0.17251644499927976,0.004916867381080233,0.08100913930760631,1.2390505800322187,1.2859802191878809,0.9635067177119574,-0.17251644499927976,0.004916867381080233,0.08100913930760631,1.2390505800322187,1.2859802191878809,0.9635067177119574,-0.17251644499927976
2006-02-08,17.402,0.009748172217709072,0.009700965326257496,0.005607053786312924,0.0739734302101127,1.412977554150857,1.174291799774104,1.203259321424767,-0.17251644499927976,0.005607053786312924,0.0739734302101127,1.412977554150857,1.174291799774104,1.203259321424767,-0.17251644499927976,0.005607053786312924,0.0739734302101127,1.412977554150857,1.174291799774104,1.203259321424767,-0.17251644499927976,0.005607053786312924,0.0739734302101127,1.412977554150857,1.174291799774104,1.203259321424767,-0.17251644499927976
2006-02-11,20.397,0.17210665440753914,0.1588026890685994,0.028144985725471177,0.09740168935462261,7.0925364028187365,1.5462038838593926,4.587064149079392,-0.17251644499927976,0.0264195038639662,0.09030841017903342,6.657714973719482,1.433601567788019,4.64404833484664,-0.17251644499927976,0.0264195038639662,0.09030841017903342,6.657714973719482,1.433601567788019,4.64404833484664,-0.17251644499927976,0.0264195038639662,0.09030841017903342,6.657714973719482,1.433601567788019,4.64404833484664,-0.17251644499927976
2006-03-04,18.872,-0.07476589694562918,-0.07770848910705828,0.006007758688008894,0.10113820132568689,1.5139551893782413,1.6055191725369038,0.9429692371633401,-0.17251644499927976,0.015176681551788937,0.09096025127669888,3.824523751050812,1.443949224420544,2.6486552895137923,-0.17251644499927976,0.015176681551788937,0.09096025127669888,3.824523751050812,1.443949224420544,2.6486552895137923,-0.17251644499927976,0.015176681551788937,0.09096025127669888,3.824523751050812,1.443949224420544,2.6486552895137923,-0.17251644499927976
2006-03-05,19.485,0.03248198389147938,0.03196559668529859,-0.0028161784761139125,0.09464218003687512,-0.709676975980706,1.5023980314874403,-0.47236282337117713,-0.17251644499927976,0.01690721178575798,0.08593257346361925,4.260617370011011,1.3641373134271493,3.123305350622642,-0.17251644499927976,0.01690721178575798,0.08593257346361925,4.260617370011011,1.3641373134271493,3.123305350622642,-0.17251644499927976,0.01690721178575798,0.08593257346361925,4.260617370011011,1.3641373134271493,3.123305350622642,-0.17251644499927976
2006-03-07,17.023,-0.126353605337439,-0.13507956795823906,-0.02386403933258739,0.10435271633370372,-6.013737911812022,1.6565480163182875,-3.6302828849945925,-0.17251644499927976,0.0038835011381946186,0.09225916698745061,0.978642286825044,1.4645688720886467,0.6682118577526405,-0.18264752484755375,0.0038835011381946186,0.09225916698745061,0.978642286825044,1.4645688720886467,0.6682118577526405,-0.18264752484755375,0.0038835011381946186,0.09225916698745061,0.978642286825044,1.4645688720886467,0.6682118577526405,-0.18264752484755375
2006-03-08,17.438,0.02437878164835805,0.02408636217318981,-0.010270854075878355,0.10341694291736253,-2.5882552271213455,1.641693073859423,-1.5765768086215217,-0.17251644499927976,0.005591441180708238,0.08816440775624687,1.409043177538476,1.39956658446194,1.0067710912662144,-0.18264752484755375,0.005591441180708238,0.08816440775624687,1.409043177538476,1.39956658446194,1.0067710912662144,-0.18264752484755375,0.005591441180708238,0.08816440775624687,1.409043177538476,1.39956658446194,1.0067710912662144,-0.18264752484755375
2006-03-10,19.256,0.10425507512329402,0.0991709674751476,0.020264452143615923,0.1007595232034984,5.106641940191213,1.5995078437073937,3.192633259212324,-0.16541648281610033,0.013180951483984068,0.08873570060461294,3.3215997739639853,1.4086355772773382,2.358026325292801,-0.18264752484755375,0.013180951483984068,0.08873570060461294,3.3215997739639853,1.4086355772773382,2.358026325292801,-0.18264752484755375,0.013180951483984068,0.08873570060461294,3.3215997739639853,1.4086355772773382,2.358026325292801,-0.18264752484755375
