date,nav,ret_1d,logret_1d,roll_ret_7,roll_vol_7,ann_ret_7,ann_vol_7,roll_sharpe_7,max_dd_7,roll_ret_21,roll_vol_21,ann_ret_21,ann_vol_21,roll_sharpe_21,max_dd_21,roll_ret_63,roll_vol_63,ann_ret_63,ann_vol_63,roll_sharpe_63,max_dd_63,roll_ret_252,roll_vol_252,ann_ret_252,ann_vol_252,roll_sharpe_252,max_dd_252
2006-01-06,26.458,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0
2006-01-08,26.836,0.01428679416433587,0.014185699660453206,0.01428679416433587,,3.600272129412639,,,0.0,0.01428679416433587,,3.600272129412639,,,0.0,0.01428679416433587,,3.600272129412639,,,0.0,0.01428679416433587,,3.600272129412639,,,0.0
2006-01-09,28.99,0.08026531524817404,0.07720667323292246,0.047276054706254955,0.04665385967104157,11.91356578597625,0.74060706234529,16.086216823600637,0.0,0.047276054706254955,0.04665385967104157,11.91356578597625,0.74060706234529,16.086216823600637,0.0,0.047276054706254955,0.04665385967104157,11.91356578597625,0.74060706234529,16.086216823600637,0.0,0.047276054706254955,0.04665385967104157,11.91356578597625,0.74060706234529,16.086216823600637,0.0
2006-01-11,31.721,0.09420489824077283,0.09002797918735202,0.06291900255109424,0.042689539268206046,15.855588642875748,0.6776754269255969,23.397024612221273,0.0,0.06291900255109424,0.042689539268206046,15.855588642875748,0.6776754269255969,23.397024612221273,0.0,0.06291900255109424,0.042689539268206046,15.855588642875748,0.6776754269255969,23.397024612221273,0.0,0.06291900255109424,0.042689539268206046,15.855588642875748,0.6776754269255969,23.397024612221273,0.0
2006-01-12,32.387,0.02099555499511374,0.020778185593339348,0.05243814066209912,0.04067339473209196,13.214411446848978,0.6456701246272795,20.46619619341556,0.0,0.05243814066209912,0.04067339473209196,13.214411446848978,0.6456701246272795,20.46619619341556,0.0,0.05243814066209912,0.04067339473209196,13.214411446848978,0.6456701246272795,20.46619619341556,0.0,0.05243814066209912,0.04067339473209196,13.214411446848978,0.6456701246272795,20.46619619341556,0.0
2006-02-05,30.101,-0.0705838762466422,-0.0731987139199212,0.027833737280350858,0.0653270779090367,7.0141017946484165,1.0370352121551152,6.763610061101067,-0.0705838762466422,0.027833737280350858,0.0653270779090367,7.0141017946484165,1.0370352121551152,6.763610061101067,-0.0705838762466422,0.027833737280350858,0.0653270779090367,7.0141017946484165,1.0370352121551152,6.763610061101067,-0.0705838762466422,0.027833737280350858,0.0653270779090367,7.0141017946484165,1.0370352121551152,6.763610061101067,-0.0705838762466422
2006-02-06,26.801,-0.10963090927211727,-0.11611919354081618,0.0049229628549395015,0.08101557378145993,1.2405866394447544,1.2860823632936862,0.9646245643767198,-0.1724766109858895,0.0049229628549395015,0.08101557378145993,1.2405866394447544,1.2860823632936862,0.9646245643767198,-0.1724766109858895,0.0049229628549395015,0.08101557378145993,1.2405866394447544,1.2860823632936862,0.9646245643767198,-0.1724766109858895,0.0049229628549395015,0.08101557378145993,1.2405866394447544,1.2860823632936862,0.9646245643767198,-0.1724766109858895
2006-02-08,27.061,0.009701130554830018,0.009654376721311603,0.005605558240638147,0.07397880924859511,1.412600676640813,1.1743771893628068,1.2028509148813267,-0.1724766109858895,0.005605558240638147,0.07397880924859511,1.412600676640813,1.1743771893628068,1.2028509148813267,-0.1724766109858895,0.005605558240638147,0.07397880924859511,1.412600676640813,1.1743771893628068,1.2028509148813267,-0.1724766109858895,0.005605558240638147,0.07397880924859511,1.412600676640813,1.1743771893628068,1.2028509148813267,-0.1724766109858895
2006-02-11,31.719,0.17212963305125473,0.15882229344366966,0.028154535224483697,0.09741055247446508,7.094942876569892,1.5463445815250525,4.588203018484173,-0.1724766109858895,0.02642106759196522,0.09031782719306186,6.6581090331752355,1.4337510582512913,4.643838966923559,-0.1724766109858895,0.02642106759196522,0.09031782719306186,6.6581090331752355,1.4337510582512913,4.643838966923559,-0.1724766109858895,0.02642106759196522,0.09031782719306186,6.6581090331752355,1.4337510582512913,4.643838966923559,-0.1724766109858895
2006-03-04,29.354,-0.07456098868186267,-0.07748704722949222,0.006036491805907025,0.10111329037627263,1.5211959350885702,1.605123723474468,0.9477125737047691,-0.1724766109858895,0.015200839117095454,0.09094332253398715,3.8306114575080543,1.4436804889611987,2.6533651225447907,-0.1724766109858895,0.015200839117095454,0.09094332253398715,3.8306114575080543,1.4436804889611987,2.6533651225447907,-0.1724766109858895,0.015200839117095454,0.09094332253398715,3.8306114575080543,1.4436804889611987,2.6533651225447907,-0.1724766109858895
2006-03-05,30.307,0.032465762758056904,0.03194988574689917,-0.0027833846916238214,0.09462530657288529,-0.701412942289203,1.5021301735506005,-0.4669455115406317,-0.1724766109858895,0.016927331481191597,0.08591583293333717,4.265687533260283,1.363871565747499,3.1276313990184126,-0.1724766109858895,0.016927331481191597,0.08591583293333717,4.265687533260283,1.363871565747499,3.1276313990184126,-0.1724766109858895,0.016927331481191597,0.08591583293333717,4.265687533260283,1.363871565747499,3.1276313990184126,-0.1724766109858895
2006-03-07,26.47,-0.1266044148216584,-0.13536669269689625,-0.023869094665448416,0.10438522503864463,-6.015011855693,1.6570640760105981,-3.629921101285482,-0.1724766109858895,0.0038789909082052347,0.09228341358316378,0.9775057088677191,1.4649537748630286,0.6672604457837686,-0.18269676104609878,0.0038789909082052347,0.09228341358316378,0.9775057088677191,1.4649537748630286,0.6672604457837686,-0.18269676104609878,0.0038789909082052347,0.09228341358316378,0.9775057088677191,1.4649537748630286,0.6672604457837686,-0.18269676104609878
2006-03-08,27.117,0.024442765394786736,0.024148821245373847,-0.01029386014524428,0.10347254651723017,-2.5940527566015588,1.6425757536429215,-1.5792591305749166,-0.1724766109858895,0.005592638782087027,0.08818880261756572,1.4093449730859307,1.3999538408798455,1.006708172749598,-0.18269676104609878,0.005592638782087027,0.08818880261756572,1.4093449730859307,1.3999538408798455,1.006708172749598,-0.18269676104609878,0.005592638782087027,0.08818880261756572,1.4093449730859307,1.3999538408798455,1.006708172749598,-0.18269676104609878
2006-03-10,29.944,0.10425194527418213,0.09916813311774418,0.02026083336136992,0.10079448930003612,5.10573000706522,1.6000629132819386,3.190955783477725,-0.16548440997509384,0.013181816204555882,0.08875754885946065,3.3218176835480824,1.4089824075707849,2.35760053901255,-0.18269676104609878,0.013181816204555882,0.08875754885946065,3.3218176835480824,1.4089824075707849,2.35760053901255,-0.18269676104609878,0.013181816204555882,0.08875754885946065,3.3218176835480824,1.4089824075707849,2.35760053901255,-0.18269676104609878
2006-03-11,31.785,0.061481432006412096,0.05966550978624436,0.027658019283024502,0.10178553953608137,6.969820859322175,1.615795348050024,4.313554230573508,-0.16548440997509384,0.016631788761831325,0.0862469844699325,4.191210767981494,1.3691284334201477,3.0612254231779055,-0.18269676104609878,0.016631788761831325,0.0862469844699325,4.191210767981494,1.3691284334201477,3.0612254231779055,-0.18269676104609878,0.016631788761831325,0.0862469844699325,4.191210767981494,1.3691284334201477,3.0612254231779055,-0.18269676104609878
2006-04-04,29.355,-0.07645115620575738,-0.07953159087222278,-0.007853522039405798,0.08495191053217663,-1.979087553930261,1.3485697720076888,-1.4675455397342076,-0.16548440997509384,0.010426259097325412,0.0865150094160468,2.6274172925260038,1.3733831975356274,1.913098468978353,-0.18269676104609878,0.010426259097325412,0.0865150094160468,2.6274172925260038,1.3733831975356274,1.913098468978353,-0.18269676104609878,0.010426259097325412,0.0865150094160468,2.6274172925260038,1.3733831975356274,1.913098468978353,-0.18269676104609878
2006-04-05,30.186,0.028308635666836945,0.0279153512210872,0.006842138581837005,0.08025692189758994,1.7242189226229252,1.2740391379953422,1.3533484735295698,-0.16548440997509384,0.011543907632919882,0.08370091562199673,2.9090647234958102,1.3287108434652273,2.189388863501016,-0.18269676104609878,0.011543907632919882,0.08370091562199673,2.9090647234958102,1.3287108434652273,2.189388863501016,-0.18269676104609878,0.011543907632919882,0.08370091562199673,2.9090647234958102,1.3287108434652273,2.189388863501016,-0.18269676104609878
2006-04-07,26.466,-0.12323593718942549,-0.13151735038637874,-0.01540096141066048,0.09259903551905169,-3.881042275486441,1.4699641177670857,-2.6402292604134083,-0.1673430863614912,0.0036156814668995662,0.08738731694923328,0.9111517296586907,1.3872306503331053,0.6568134357757325,-0.18282026739123725,0.0036156814668995662,0.08738731694923328,0.9111517296586907,1.3872306503331053,0.6568134357757325,-0.18282026739123725,0.0036156814668995662,0.08738731694923328,0.9111517296586907,1.3872306503331053,0.6568134357757325,-0.18282026739123725
2006-04-08,27.104,0.024106400665004024,0.02382042811878608,0.006129155087434153,0.07894860191610588,1.5445470820334064,1.2532702021575215,1.2324134726689009,-0.1673430863614912,0.004754054755683147,0.08491561004668956,1.198021798432153,1.3479935196652706,0.8887444790755685,-0.18282026739123725,0.004754054755683147,0.08491561004668956,1.198021798432153,1.3479935196652706,0.8887444790755685,-0.18282026739123725,0.004754054755683147,0.08491561004668956,1.198021798432153,1.3479935196652706,0.8887444790755685,-0.18282026739123725
2006-04-09,29.252,0.07925029515938609,0.07626662893906089,0.013958802196662632,0.08364556140146115,3.517618153558983,1.3278321224558973,2.6491437389336223,-0.1673430863614912,0.008674909513772776,0.0842742991660975,2.1860771974707394,1.337813025046512,1.6340678080890532,-0.18282026739123725,0.008674909513772776,0.0842742991660975,2.1860771974707394,1.337813025046512,1.6340678080890532,-0.18282026739123725,0.008674909513772776,0.0842742991660975,2.1860771974707394,1.337813025046512,1.6340678080890532,-0.18282026739123725
