date,nav
2018-07-03,10.4088
2018-07-04,10.4559
2018-07-05,10.4552
2018-07-06,10.4759
2018-07-09,10.5883
2018-07-10,10.6148
2018-07-11,10.5771
2018-07-12,10.5899
2018-07-13,10.5338
2018-07-16,10.3978
2018-07-17,10.4934
2018-07-18,10.411
2018-07-19,10.3934
2018-07-20,10.4297
2018-07-23,10.5155
2018-07-24,10.5801
2018-07-25,10.5849
2018-07-26,10.6478
2018-07-27,10.8094
2018-07-30,10.9318
2018-07-31,10.9173
2018-08-01,10.9089
2018-08-02,10.967
2018-08-03,11.1003
2018-08-06,11.2102
2018-08-07,11.2363
2018-08-08,11.2635
2018-08-09,11.2859
2018-08-10,11.2716
2018-08-13,11.1522
2018-08-14,11.1308
2018-08-16,11.2263
2018-08-17,11.2992
2018-08-20,11.3383
2018-08-21,11.3526
2018-08-23,11.3037
2018-08-24,11.2362
2018-08-27,11.3452
2018-08-28,11.4085
2018-08-29,11.3826
2018-08-30,11.399
2018-08-31,11.4733
2018-09-03,11.416
2018-09-04,11.2567
2018-09-05,11.1808
2018-09-06,11.2946
2018-09-07,11.3389
2018-09-10,11.2303
2018-09-11,11.1456
2018-09-12,11.1328
2018-09-14,11.2591
2018-09-17,11.1885
2018-09-18,11.0763
2018-09-19,11.0401
2018-09-21,10.9212
2018-09-24,10.7299
2018-09-25,10.7026
2018-09-26,10.7145
2018-09-27,10.6335
2018-09-28,10.4588
2018-10-01,10.4238
2018-10-03,10.4455
2018-10-04,10.253
2018-10-05,10.0442
2018-10-08,9.9815
2018-10-09,9.8862
2018-10-10,10.1643
2018-10-11,10.0302
2018-10-12,10.138
2018-10-15,10.1728
2018-10-16,10.2646
2018-10-17,10.1368
2018-10-19,10.0758
2018-10-22,9.99
2018-10-23,9.8558
2018-10-24,9.9355
2018-10-25,9.9311
2018-10-26,9.9213
2018-10-29,10.1095
2018-10-30,10.1708
2018-10-31,10.2474
2018-11-01,10.3138
2018-11-02,10.4273
2018-11-05,10.4069
2018-11-06,10.3248
2018-11-09,10.3806
2018-11-12,10.251
2018-11-13,10.2734
2018-11-14,10.2986
2018-11-15,10.338
2018-11-16,10.36
2018-11-19,10.3741
2018-11-20,10.3433
2018-11-21,10.3838
2018-11-22,10.3339
2018-11-26,10.3518
2018-11-27,10.3998
2018-11-28,10.315
2018-11-29,10.3886
2018-11-30,10.4465
2018-12-03,10.463
2018-12-04,10.4649
2018-12-05,10.387
2018-12-06,10.2158
2018-12-07,10.2035
2018-12-10,10.025
2018-12-11,10.133
2018-12-12,10.3126
2018-12-13,10.3414
2018-12-14,10.3723
2018-12-17,10.3939
2018-12-18,10.4612
2018-12-19,10.5602
2018-12-20,10.5348
2018-12-21,10.3813
2018-12-24,10.3123
2018-12-26,10.3392
2018-12-27,10.3324
2018-12-28,10.4062
2018-12-31,10.4308
2019-01-01,10.4666
2019-01-02,10.3803
2019-01-03,10.3643
2019-01-04,10.45
2019-01-07,10.4743
2019-01-08,10.5134
2019-01-09,10.5469
2019-01-10,10.5328
2019-01-11,10.4784
2019-01-14,10.5064
2019-01-15,10.5971
2019-01-16,10.6326
2019-01-17,10.6179
2019-01-18,10.5713
2019-01-21,10.5448
2019-01-22,10.5753
2019-01-23,10.5315
2019-01-24,10.5811
2019-01-25,10.5096
2019-01-28,10.3946
2019-01-29,10.3692
2019-01-30,10.3792
2019-01-31,10.5235
2019-02-01,10.625
2019-02-04,10.661
2019-02-05,10.6371
2019-02-06,10.6806
2019-02-07,10.7043
2019-02-08,10.6301
2019-02-11,10.511
2019-02-12,10.4703
2019-02-13,10.3893
2019-02-14,10.3382
2019-02-15,10.2769
2019-02-18,10.1741
2019-02-19,10.1954
2019-02-20,10.3081
2019-02-21,10.3251
2019-02-22,10.3403
2019-02-25,10.4164
2019-02-26,10.4317
2019-02-27,10.4236
2019-02-28,10.4371
2019-03-01,10.5449
2019-03-05,10.6802
2019-03-06,10.7667
2019-03-07,10.7629
2019-03-08,10.7667
2019-03-11,10.9315
2019-03-12,11.0726
2019-03-13,11.0972
2019-03-14,11.1012
2019-03-15,11.1515
2019-03-18,11.131
2019-03-19,11.2069
2019-03-20,11.1811
2019-03-22,11.1055
2019-03-25,11.0428
2019-03-26,11.1621
2019-03-27,11.1509
2019-03-28,11.2817
2019-03-29,11.3291
2019-04-01,11.4136
2019-04-02,11.4119
2019-04-03,11.3623
2019-04-04,11.3999
2019-04-05,11.4719
2019-04-08,11.3805
2019-04-09,11.3984
2019-04-10,11.3642
2019-04-11,11.408
2019-04-12,11.4177
2019-04-15,11.4982
2019-04-16,11.4838
2019-04-18,11.4582
2019-04-22,11.3007
2019-04-23,11.3262
2019-04-24,11.4399
2019-04-25,11.4036
2019-04-26,11.4383
2019-04-30,11.4412
2019-05-02,11.4
2019-05-03,11.378
2019-05-06,11.2724
2019-05-07,11.234
2019-05-08,11.1646
2019-05-09,11.1244
2019-05-10,11.1243
2019-05-13,10.9262
2019-05-14,11.0284
2019-05-15,10.9378
2019-05-16,10.9476
2019-05-17,10.9901
2019-05-20,11.2768
2019-05-21,11.2064
2019-05-22,11.275
2019-05-23,11.2535
2019-05-24,11.5589
2019-05-27,11.6842
2019-05-28,11.6946
2019-05-29,11.606
2019-05-30,11.6832
2019-05-31,11.6303
2019-06-03,11.8309
2019-06-04,11.8093
2019-06-06,11.6595
2019-06-07,11.6486
2019-06-10,11.6568
2019-06-11,11.712
2019-06-12,11.7444
2019-06-13,11.7856
2019-06-14,11.662
2019-06-17,11.511
2019-06-18,11.4885
2019-06-19,11.4701
2019-06-20,11.6435
2019-06-21,11.5584
2019-06-24,11.5667
2019-06-25,11.6897
2019-06-26,11.7503
2019-06-27,11.7382
2019-06-28,11.7489
2019-07-01,11.7999
2019-07-02,11.8374
2019-07-03,11.845
2019-07-04,11.8567
2019-07-05,11.7447
2019-07-08,11.5588
2019-07-09,11.5974
2019-07-10,11.5248
2019-07-11,11.6563
2019-07-12,11.6166
2019-07-15,11.5756
2019-07-16,11.6006
2019-07-17,11.6641
2019-07-18,11.5929
2019-07-19,11.4602
2019-07-22,11.3547
2019-07-23,11.3275
2019-07-24,11.2303
2019-07-25,11.2507
2019-07-26,11.2201
2019-07-29,11.1325
2019-07-30,11.037
2019-07-31,11.0494
2019-08-01,10.8723
2019-08-02,10.8635
2019-08-05,10.7003
2019-08-06,10.8544
2019-08-07,10.8658
2019-08-08,10.8977
2019-08-09,11.002
2019-08-13,10.7572
2019-08-14,10.8032
2019-08-16,10.8192
2019-08-19,10.7879
2019-08-20,10.7467
2019-08-21,10.6224
2019-08-22,10.4443
2019-08-23,10.5185
2019-08-26,10.6851
2019-08-27,10.7694
2019-08-28,10.7295
2019-08-29,10.6148
2019-08-30,10.7212
2019-09-03,10.4856
2019-09-04,10.5817
2019-09-05,10.5672
2019-09-06,10.6398
2019-09-09,10.7993
2019-09-11,10.8009
2019-09-12,10.7028
2019-09-13,10.7619
2019-09-16,10.7689
2019-09-17,10.61
2019-09-18,10.613
2019-09-19,10.4619
2019-09-20,10.9871
2019-09-23,11.3045
2019-09-24,11.4012
2019-09-25,11.301
2019-09-26,11.3559
2019-09-27,11.3506
2019-09-30,11.2363
2019-10-01,11.0796
2019-10-03,11.0803
2019-10-04,10.9744
2019-10-07,10.9473
2019-10-09,11.0115
2019-10-10,11.0797
2019-10-11,11.0854
2019-10-14,11.1203
2019-10-15,11.1921
2019-10-16,11.2325
2019-10-17,11.2451
2019-10-18,11.3753
2019-10-22,11.4157
2019-10-23,11.4216
2019-10-24,11.3375
2019-10-25,11.3935
2019-10-29,11.5329
2019-10-30,11.5049
2019-10-31,11.6012
2019-11-01,11.6589
2019-11-04,11.7085
2019-11-05,11.6778
2019-11-06,11.6668
2019-11-07,11.6603
2019-11-08,11.5989
2019-11-11,11.6144
2019-11-13,11.6155
2019-11-14,11.4932
2019-11-15,11.5383
2019-11-18,11.5798
2019-11-19,11.6591
2019-11-20,11.6381
2019-11-21,11.5932
2019-11-22,11.5313
2019-11-25,11.6113
2019-11-26,11.6217
2019-11-27,11.5854
2019-11-28,11.6513
2019-11-29,11.6998
2019-12-02,11.7545
2019-12-03,11.7781
2019-12-04,11.9551
2019-12-05,11.9248
2019-12-06,11.7817
2019-12-09,11.6968
2019-12-10,11.6683
2019-12-11,11.6096
2019-12-12,11.6295
2019-12-13,11.7202
2019-12-16,11.7197
2019-12-17,11.8593
2019-12-18,11.8677
2019-12-19,11.8848
2019-12-20,11.9166
2019-12-23,11.9267
2019-12-24,11.8525
2019-12-26,11.787
2019-12-27,11.9001
2019-12-30,11.9182
2019-12-31,11.8127
2020-01-01,11.837
2020-01-02,11.9521
2020-01-03,11.9184
2020-01-06,11.7187
2020-01-07,11.7986
2020-01-08,11.7987
2020-01-09,11.9775
2020-01-10,12.058
2020-01-13,12.1166
2020-01-14,12.1386
2020-01-15,12.1586
2020-01-16,12.235
2020-01-17,12.2595
2020-01-20,12.2454
2020-01-21,12.2146
2020-01-22,12.2614
2020-01-23,12.2768
2020-01-24,12.2381
2020-01-27,12.1407
2020-01-28,12.0902
2020-01-29,12.0659
2020-01-30,12.0178
2020-01-31,11.9767
2020-02-03,11.6906
2020-02-04,11.9213
2020-02-05,12.1033
2020-02-06,12.1702
2020-02-07,12.1001
2020-02-10,12.1404
2020-02-11,12.1215
2020-02-12,12.2005
2020-02-13,12.169
2020-02-14,12.1009
2020-02-17,12.0463
2020-02-18,11.9286
2020-02-19,12.1259
2020-02-20,12.2099
2020-02-24,12.0681
2020-02-25,12.0359
2020-02-26,12.1643
2020-02-27,12.2615
2020-02-28,11.8087
2020-03-02,11.6348
2020-03-03,11.6701
2020-03-04,11.5802
2020-03-05,11.6066
2020-03-06,11.368
2020-03-09,10.9279
2020-03-11,10.7903
2020-03-12,10.0388
2020-03-13,10.1864
2020-03-16,9.6457
2020-03-17,9.4182
2020-03-18,8.9155
2020-03-19,8.5779
2020-03-20,8.9543
2020-03-23,7.9222
2020-03-24,7.8855
2020-03-25,8.2151
2020-03-26,8.5355
2020-03-27,8.5802
2020-03-30,8.3593
2020-03-31,8.6805
2020-04-01,8.4349
2020-04-03,8.3813
2020-04-07,8.852
2020-04-08,8.8918
2020-04-09,9.0245
2020-04-13,9.0405
2020-04-15,9.0796
2020-04-16,9.1119
2020-04-17,9.3448
2020-04-20,9.4345
2020-04-21,9.2028
2020-04-22,9.2946
2020-04-23,9.3514
2020-04-24,9.1909
2020-04-27,9.2812
2020-04-28,9.3545
2020-04-29,9.4726
2020-04-30,9.6428
2020-05-04,9.3594
2020-05-05,9.2374
2020-05-06,9.337
2020-05-07,9.3528
2020-05-08,9.3998
2020-05-11,9.4196
2020-05-12,9.3562
2020-05-13,9.454
2020-05-14,9.3491
2020-05-15,9.3908
2020-05-18,9.1045
2020-05-19,9.1447
2020-05-20,9.2256
2020-05-21,9.2747
2020-05-22,9.2642
2020-05-26,9.2515
2020-05-27,9.3859
2020-05-28,9.5059
2020-05-29,9.663
2020-06-01,9.8335
2020-06-02,9.9345
2020-06-03,10.0094
2020-06-04,9.9952
2020-06-05,10.0922
2020-06-08,10.0569
2020-06-09,9.9601
2020-06-10,10.0692
2020-06-11,9.9759
2020-06-12,10.0058
2020-06-15,9.9931
2020-06-16,10.0308
2020-06-17,10.0547
2020-06-18,10.1298
2020-06-19,10.298
2020-06-22,10.4065
2020-06-23,10.4808
2020-06-24,10.4871
2020-06-25,10.4479
2020-06-26,10.5793
2020-06-29,10.4738
2020-06-30,10.4413
2020-07-01,10.4778
2020-07-02,10.5668
2020-07-03,10.6394
2020-07-06,10.7646
2020-07-07,10.842
2020-07-08,10.7651
2020-07-09,10.8599
2020-07-10,10.8517
2020-07-13,10.8209
2020-07-14,10.7368
2020-07-15,10.6733
2020-07-16,10.72
2020-07-17,10.8401
2020-07-20,10.9402
2020-07-21,11.0397
2020-07-22,11.1052
2020-07-23,11.1968
2020-07-24,11.2386
2020-07-27,11.1827
2020-07-28,11.2977
2020-07-29,11.3077
2020-07-30,11.3133
2020-07-31,11.3477
2020-08-03,11.3695
2020-08-04,11.6001
2020-08-05,11.698
2020-08-06,11.8344
2020-08-07,11.8411
2020-08-10,11.9637
2020-08-11,11.9641
2020-08-12,12.0358
2020-08-13,12.2332
2020-08-14,12.1405
2020-08-17,12.1087
2020-08-18,12.3132
2020-08-19,12.3864
2020-08-20,12.3052
2020-08-21,12.442
2020-08-24,12.6097
2020-08-25,12.6236
2020-08-26,12.5916
2020-08-27,12.6255
2020-08-28,12.6028
2020-08-31,12.2087
2020-09-01,12.2163
2020-09-02,12.4205
2020-09-03,12.4224
2020-09-04,12.2881
2020-09-07,12.2699
2020-09-08,12.1587
2020-09-09,12.0723
2020-09-10,12.2758
2020-09-11,12.3384
2020-09-14,12.5159
2020-09-15,12.6492
2020-09-16,12.6964
2020-09-17,12.7099
2020-09-18,12.7246
2020-09-21,12.4062
2020-09-22,12.176
2020-09-23,12.1148
2020-09-24,11.92
2020-09-25,12.1415
2020-09-28,12.4999
2020-09-29,12.5308
2020-09-30,12.5275
2020-10-01,12.6463
2020-10-05,12.7416
2020-10-06,12.8117
2020-10-07,12.782
2020-10-08,12.7382
2020-10-09,12.7085
2020-10-12,12.674
2020-10-13,12.6724
2020-10-14,12.7151
2020-10-15,12.4658
2020-10-16,12.5516
2020-10-19,12.563
2020-10-20,12.5444
2020-10-21,12.5592
2020-10-22,12.5358
2020-10-23,12.5894
2020-10-26,12.4742
2020-10-27,12.5536
2020-10-28,12.4751
2020-10-29,12.386
2020-10-30,12.4548
2020-11-02,12.4432
2020-11-03,12.5594
2020-11-04,12.6863
2020-11-05,12.8953
2020-11-06,13.0398
2020-11-09,13.2113
2020-11-10,13.2458
2020-11-11,13.2961
2020-11-12,13.2907
2020-11-13,13.3338
2020-11-17,13.4573
2020-11-18,13.6643
2020-11-19,13.5658
2020-11-20,13.7182
2020-11-23,13.9274
2020-11-24,14.1061
2020-11-25,13.936
2020-11-26,14.025
2020-11-27,14.1467
2020-12-01,14.229
2020-12-02,14.2452
2020-12-03,14.2772
2020-12-04,14.3799
2020-12-07,14.5621
2020-12-08,14.5244
2020-12-09,14.7188
2020-12-10,14.6722
2020-12-11,14.7091
2020-12-14,14.7377
2020-12-15,14.6673
2020-12-16,14.7785
2020-12-17,14.7982
2020-12-18,14.8265
2020-12-21,14.4004
2020-12-22,14.5045
2020-12-23,14.7773
2020-12-24,14.8649
2020-12-28,14.9609
2020-12-29,15.0008
2020-12-30,14.9735
2020-12-31,14.9849
2021-01-01,15.2793
2021-01-04,15.3609
2021-01-05,15.3668
2021-01-06,15.2965
2021-01-07,15.4089
2021-01-08,15.6426
2021-01-11,15.629
2021-01-12,15.7487
2021-01-13,15.6831
2021-01-14,15.7263
2021-01-15,15.5834
2021-01-18,15.3066
2021-01-19,15.6323
2021-01-20,15.7022
2021-01-21,15.4542
2021-01-22,15.2702
2021-01-25,15.0753
2021-01-27,14.7992
2021-01-28,14.6195
2021-01-29,14.6208
2021-02-01,15.2254
2021-02-02,15.4918
2021-02-03,15.7484
2021-02-04,15.8108
2021-02-05,15.9095
2021-02-08,16.0638
2021-02-09,16.1083
2021-02-10,16.0519
2021-02-11,16.0424
2021-02-12,15.9858
2021-02-15,16.1953
