date,nav
2010-06-30,10.1359
2010-07-01,10.0208
2010-07-02,9.999
2010-07-05,9.9918
2010-07-06,10.0894
2010-07-07,9.9995
2010-07-08,10.107
2010-07-09,10.2081
2010-07-12,10.2624
2010-07-13,10.2941
2010-07-14,10.2658
2010-07-15,10.2503
2010-07-16,10.2784
2010-07-19,10.2611
2010-07-20,10.2266
2010-07-21,10.2847
2010-07-22,10.3646
2010-07-23,10.3796
2010-07-26,10.3176
2010-07-27,10.3394
2010-07-28,10.2779
2010-07-29,10.2993
2010-07-30,10.2202
2010-08-02,10.3407
2010-08-03,10.3555
2010-08-04,10.4085
2010-08-05,10.3699
2010-08-06,10.3545
2010-08-09,10.4418
2010-08-10,10.3959
2010-08-11,10.3196
2010-08-12,10.3111
2010-08-13,10.3784
2010-08-16,10.3142
2010-08-17,10.3103
2010-08-18,10.4336
2010-08-19,10.5482
2010-08-20,10.5303
2010-08-23,10.5533
2010-08-24,10.4826
2010-08-25,10.4018
2010-08-26,10.4307
2010-08-27,10.3001
2010-08-30,10.3135
2010-08-31,10.2883
2010-09-01,10.2886
2010-09-02,10.3154
2010-09-03,10.3026
2010-09-06,10.4841
2010-09-07,10.5311
2010-09-08,10.5399
2010-09-09,10.6031
2010-09-13,10.8286
2010-09-14,10.8948
2010-09-15,11.0183
2010-09-16,10.957
2010-09-17,11.0632
2010-09-20,11.2421
2010-09-21,11.2971
2010-09-22,11.2621
2010-09-23,11.2037
2010-09-24,11.3116
2010-09-27,11.341
2010-09-28,11.3283
2010-09-29,11.2524
2010-09-30,11.3243
2010-10-01,11.529
2010-10-04,11.5521
2010-10-05,11.5225
2010-10-06,11.597
2010-10-07,11.4748
2010-10-08,11.4429
2010-10-11,11.5009
2010-10-12,11.4167
2010-10-13,11.6804
2010-10-14,11.574
2010-10-15,10.9628
2010-10-18,10.9858
2010-10-19,10.8971
2010-10-20,10.8153
2010-10-21,11.0416
2010-10-22,10.9776
2010-10-25,11.0481
2010-10-26,11.0046
2010-10-27,10.8769
2010-10-28,10.8311
2010-10-29,10.8851
2010-11-01,11.0655
2010-11-02,11.0676
2010-11-03,11.1425
2010-11-04,11.3604
