date,nav
2025-07-31,10.0
2025-08-04,9.9968
2025-08-05,9.9879
2025-08-06,9.9787
2025-08-07,9.988
2025-08-08,9.9564
2025-08-11,9.975
2025-08-12,9.9748
2025-08-13,9.995
2025-08-14,9.9927
2025-08-18,10.0272
2025-08-19,10.0356
2025-08-20,10.0567
2025-08-21,10.0746
2025-08-22,10.052
2025-08-25,10.0745
2025-08-26,9.9902
2025-08-28,9.9229
2025-08-29,9.9137
2025-09-01,10.0135
2025-09-02,10.0037
2025-09-03,10.0509
2025-09-04,10.0537
2025-09-05,10.0525
2025-09-08,10.0752
2025-09-09,10.0947
2025-09-10,10.1021
2025-09-11,10.1074
2025-09-12,10.1509
2025-09-15,10.1371
2025-09-16,10.2038
2025-09-17,10.1903
2025-09-18,10.2196
2025-09-19,10.2024
2025-09-22,10.2063
2025-09-23,10.2015
2025-09-24,10.1684
2025-09-25,10.1419
2025-09-26,10.0559
2025-09-30,10.0877
2025-10-01,10.174
2025-10-03,10.2125
2025-10-06,10.2755
2025-10-07,10.291
2025-10-08,10.3193
2025-10-09,10.3886
2025-10-10,10.3945
2025-10-13,10.4436
2025-10-14,10.4865
2025-10-15,10.509
2025-10-16,10.5195
2025-10-17,10.5775
2025-10-20,10.5209
2025-10-23,10.466
2025-10-24,10.4157
2025-10-27,10.4593
2025-10-28,10.3887
2025-10-29,10.4827
2025-10-30,10.4427
2025-10-31,10.4056
2025-11-03,10.4348
2025-11-04,10.3816
2025-11-06,10.3563
2025-11-07,10.3494
2025-11-10,10.3902
2025-11-11,10.4622
2025-11-12,10.4853
2025-11-13,10.5418
2025-11-14,10.5208
2025-11-17,10.5238
2025-11-18,10.4716
2025-11-19,10.5434
2025-11-20,10.5377
2025-11-21,10.4862
2025-11-24,10.4593
2025-11-25,10.4584
2025-11-26,10.5597
2025-11-27,10.5843
2025-11-28,10.5869
2025-12-01,10.6535
2025-12-02,10.601
2025-12-03,10.6015
2025-12-04,10.6
2025-12-05,10.6399
2025-12-08,10.546
2025-12-09,10.5483
2025-12-10,10.5242
2025-12-11,10.5906
2025-12-12,10.6737
2025-12-15,10.7004
2025-12-16,10.6448
2025-12-17,10.6557
