date,nav
2011-09-19,10.0137
2011-09-20,9.9625
2011-09-21,10.0379
2011-09-22,10.0122
2011-09-23,9.9078
2011-09-26,9.3923
2011-09-27,9.5294
2011-09-28,9.5133
2011-09-29,9.2687
2011-10-03,9.4228
2011-10-04,9.5345
2011-10-05,9.2511
2011-10-07,9.4214
2011-10-10,9.4383
2011-10-11,9.4814
2011-10-12,9.5268
2011-10-13,9.5019
2011-10-14,9.518
2011-10-17,9.5495
2011-10-18,9.4651
2011-10-19,9.4196
2011-10-20,9.365
2011-10-21,9.4345
2011-10-24,9.5525
2011-10-25,9.4992
2011-10-28,9.7159
2011-10-31,9.555
2011-11-01,9.6566
2011-11-02,9.7403
2011-11-03,9.8232
2011-11-04,9.875
2011-11-08,10.1201
2011-11-09,10.1216
2011-11-11,10.0902
2011-11-14,10.2149
2011-11-15,10.139
2011-11-16,10.2108
2011-11-17,10.2059
2011-11-18,10.0977
2011-11-21,10.1265
2011-11-22,10.0912
2011-11-23,10.1248
2011-11-24,10.094
2011-11-25,10.0969
2011-11-28,10.1909
2011-11-29,10.1725
2011-11-30,10.183
2011-12-01,10.2899
2011-12-02,10.2977
2011-12-05,10.3023
2011-12-07,10.2478
2011-12-08,10.3196
2011-12-09,10.2813
2011-12-12,10.1973
2011-12-13,10.2173
2011-12-14,10.1279
2011-12-15,9.8279
2011-12-16,9.7166
2011-12-19,9.7147
2011-12-20,9.7568
2011-12-21,9.8662
2011-12-22,9.7847
2011-12-23,9.7823
2011-12-26,9.8179
2011-12-27,9.7449
2011-12-28,9.7521
2011-12-29,9.5829
2011-12-30,9.633
2012-01-02,9.7495
2012-01-03,9.7455
2012-01-04,9.8438
2012-01-05,9.8562
2012-01-06,9.8584
2012-01-09,9.8319
2012-01-10,9.7654
2012-01-11,9.8004
2012-01-12,9.8264
2012-01-13,9.7515
2012-01-16,9.7732
2012-01-17,9.8082
2012-01-18,9.7681
2012-01-19,9.7726
2012-01-20,9.7283
2012-01-23,9.7527
2012-01-24,9.741
2012-01-25,9.7105
2012-01-27,9.8406
2012-01-30,9.8826
2012-01-31,9.9461
2012-02-01,9.9645
2012-02-02,9.9536
2012-02-03,9.9693
2012-02-06,9.8165
2012-02-07,9.8232
2012-02-08,9.9717
2012-02-09,9.9447
2012-02-10,9.9699
2012-02-13,9.8751
2012-02-14,9.8358
2012-02-15,9.9019
2012-02-17,9.9043
2012-02-21,9.9424
2012-02-22,10.04
2012-02-23,10.1793
2012-02-24,10.155
2012-02-27,10.0564
2012-02-28,10.0684
2012-02-29,10.1534
2012-03-01,9.8394
2012-03-02,9.8682
2012-03-05,9.8366
2012-03-06,9.8632
2012-03-07,9.8355
2012-03-09,9.8606
2012-03-12,9.9137
2012-03-13,9.8359
2012-03-14,9.7068
2012-03-15,9.6763
2012-03-16,9.7825
2012-03-19,9.8263
2012-03-20,9.8431
2012-03-21,9.8066
2012-03-22,9.8146
