date,nav
2006-04-02,12.2519
2006-04-03,12.2563
2006-04-04,12.2593
2006-04-05,12.2777
2006-04-07,12.2801
2006-04-10,12.2839
2006-04-12,12.29
2006-04-13,12.289
2006-04-17,12.2928
2006-04-18,12.3073
2006-04-19,12.3219
2006-04-20,12.3202
2006-04-21,12.3237
2006-04-24,12.3256
2006-04-25,12.3282
2006-04-26,12.3263
2006-04-27,12.3269
2006-04-28,12.3297
2006-05-02,12.3332
2006-05-03,12.3336
2006-05-04,12.3356
2006-05-05,12.3364
2006-05-08,12.3398
2006-05-09,12.3448
2006-05-10,12.3466
2006-05-11,12.3445
2006-05-12,12.3448
2006-05-15,12.3483
2006-05-16,12.3485
2006-05-17,12.3483
2006-05-18,12.349
2006-05-19,12.3524
2006-05-22,12.3577
2006-05-23,12.3595
2006-05-24,12.3609
2006-05-25,12.3626
2006-05-26,12.3644
2006-05-29,12.3693
2006-05-30,12.3711
2006-05-31,12.373
2006-06-01,12.3749
2006-06-02,12.3766
2006-06-05,12.3815
2006-06-06,12.3834
2006-06-07,12.3852
2006-06-08,12.3868
2006-06-09,12.3912
2006-06-12,12.3964
2006-06-13,12.3969
2006-06-14,12.3989
2006-06-15,12.4011
2006-06-16,12.4024
2006-06-19,12.4131
2006-06-20,12.4151
2006-06-21,12.4185
2006-06-22,12.4199
2006-06-23,12.4207
2006-06-26,12.4262
2006-06-27,12.4277
2006-06-28,12.4293
2006-06-29,12.4311
2006-06-30,12.4329
2006-07-03,12.4384
2006-07-04,12.4403
2006-07-05,12.4425
2006-07-06,12.4448
2006-07-07,12.447
2006-07-10,12.4541
2006-07-11,12.4559
2006-07-12,12.4574
2006-07-13,12.4599
2006-07-14,12.4622
2006-07-17,12.47
2006-07-18,12.4724
2006-07-19,12.4746
2006-07-20,12.4765
2006-07-21,12.479
2006-07-24,12.4865
2006-07-25,12.4885
2006-07-26,12.4917
2006-07-27,12.4942
2006-07-28,12.4961
2006-07-31,12.5021
2006-08-01,12.5001
2006-08-02,12.5033
2006-08-03,12.5052
2006-08-04,12.5083
2006-08-07,12.5157
2006-08-08,12.519
2006-08-09,12.5394
2006-08-10,12.5517
2006-08-11,12.5481
2006-08-14,12.5559
2006-08-16,12.566
2006-08-17,12.5805
2006-08-18,12.5832
2006-08-21,12.5882
2006-08-22,12.5901
2006-08-23,12.5981
2006-08-24,12.6131
2006-08-25,12.6083
2006-08-28,12.6143
2006-08-29,12.6161
2006-08-30,12.6193
2006-08-31,12.6267
2006-09-01,12.6317
2006-09-04,12.6774
2006-09-05,12.6694
2006-09-06,12.6652
2006-09-07,12.6647
2006-09-08,12.6792
2006-09-11,12.681
2006-09-12,12.6702
2006-09-13,12.6734
2006-09-14,12.6733
2006-09-15,12.6721
2006-09-18,12.6817
2006-09-19,12.6911
2006-09-20,12.7063
2006-09-21,12.7067
2006-09-22,12.7193
2006-09-25,12.7293
2006-09-26,12.7491
2006-09-27,12.7456
2006-09-28,12.7429
2006-09-29,12.7351
2006-10-03,12.7473
2006-10-04,12.7538
2006-10-05,12.7591
2006-10-06,12.7626
2006-10-09,12.7651
2006-10-10,12.7745
2006-10-11,12.7734
2006-10-12,12.7783
2006-10-13,12.7802
2006-10-16,12.7875
2006-10-17,12.7889
2006-10-18,12.7897
2006-10-19,12.7924
2006-10-20,12.7941
2006-10-23,12.8014
2006-10-26,12.8086
2006-10-27,12.8109
2006-10-30,12.818
2006-10-31,12.819
2006-11-01,12.822
2006-11-02,12.8241
2006-11-03,12.8228
2006-11-06,12.8299
2006-11-07,12.8387
2006-11-08,12.8464
2006-11-09,12.849
2006-11-10,12.8524
2006-11-13,12.863
2006-11-14,12.8704
2006-11-15,12.8777
2006-11-16,12.8774
2006-11-17,12.8802
2006-11-20,12.9041
2006-11-21,12.9105
2006-11-22,12.9205
2006-11-23,12.9252
2006-11-24,12.9296
2006-11-27,12.9466
2006-11-28,12.9498
2006-11-29,12.9536
2006-11-30,12.9556
2006-12-01,12.9596
2006-12-04,12.9711
2006-12-05,12.9761
2006-12-06,12.9792
2006-12-07,12.9809
2006-12-08,12.9837
2006-12-11,12.9766
2006-12-12,12.9637
2006-12-13,12.966
2006-12-14,12.9632
2006-12-15,12.9725
2006-12-18,12.9916
2006-12-19,12.9936
2006-12-20,12.9932
2006-12-21,12.9908
2006-12-22,12.9932
2006-12-26,13.0015
2006-12-27,13.0037
2006-12-28,13.0084
2006-12-29,13.0116
2007-01-02,13.0327
2007-01-03,13.0337
2007-01-04,13.0465
2007-01-05,13.0496
2007-01-08,13.0456
2007-01-09,13.0305
2007-01-10,13.0317
2007-01-11,13.0345
2007-01-12,12.9863
2007-01-15,12.9962
2007-01-16,13.0052
2007-01-17,12.9981
2007-01-18,13.0001
2007-01-19,13.0064
2007-01-22,12.9982
2007-01-23,12.9997
2007-01-24,13.0032
2007-01-25,13.0024
2007-01-29,13.0096
2007-01-31,13.0265
2007-02-02,13.0362
2007-02-05,13.0444
2007-02-06,13.0385
2007-02-07,13.0409
2007-02-08,13.0354
2007-02-09,13.0331
2007-02-12,13.0342
2007-02-13,13.0177
2007-02-14,12.9968
2007-02-15,13.005
2007-02-19,13.0075
2007-02-20,13.011
2007-02-21,13.0227
2007-02-22,13.0194
2007-02-23,13.0263
2007-02-26,13.0416
2007-02-27,13.0418
2007-02-28,13.0264
2007-03-01,13.0366
2007-03-02,13.0273
2007-03-05,13.0317
2007-03-06,13.0335
2007-03-07,13.038
2007-03-08,13.0371
2007-03-09,13.0403
2007-03-12,13.0599
2007-03-13,13.0579
2007-03-14,13.0441
2007-03-15,13.0429
2007-03-16,13.0414
2007-03-20,13.0442
2007-03-21,13.0533
2007-03-22,13.0668
2007-03-23,13.0698
2007-03-26,13.0735
2007-03-28,13.081
2007-03-29,13.0857
2007-03-30,13.0796
2007-04-03,13.0745
2007-04-04,13.0791
2007-04-05,13.0735
2007-04-09,13.0943
2007-04-10,13.1036
2007-04-11,13.1035
2007-04-12,13.1047
2007-04-13,13.1017
2007-04-16,13.1068
2007-04-17,13.1076
2007-04-18,13.1144
2007-04-19,13.1171
2007-04-20,13.1199
2007-04-23,13.1282
2007-04-24,13.146
2007-04-25,13.1501
2007-04-26,13.1398
2007-04-27,13.1362
2007-04-30,13.1347
2007-05-03,13.1395
2007-05-04,13.1341
2007-05-07,13.1438
2007-05-08,13.1541
2007-05-09,13.1549
2007-05-10,13.1354
2007-05-11,13.1384
2007-05-14,13.1503
2007-05-15,13.1588
2007-05-16,13.1697
2007-05-17,13.1711
2007-05-18,13.1723
2007-05-21,13.1892
2007-05-22,13.1897
2007-05-23,13.191
2007-05-24,13.1935
2007-05-25,13.1955
2007-05-28,13.2082
2007-05-29,13.2113
2007-05-30,13.2146
2007-05-31,13.2171
2007-06-01,13.2194
2007-06-04,13.2258
2007-06-05,13.2267
2007-06-06,13.2282
2007-06-07,13.2329
2007-06-08,13.2363
2007-06-11,13.2372
2007-06-12,13.2334
2007-06-13,13.2358
2007-06-14,13.2386
2007-06-15,13.2449
2007-06-18,13.2565
2007-06-19,13.2559
2007-06-20,13.2575
2007-06-21,13.2655
2007-06-22,13.2679
2007-06-25,13.2808
2007-06-26,13.2832
2007-06-27,13.285
2007-06-28,13.2848
2007-06-29,13.2979
2007-07-02,13.3137
2007-07-03,13.3235
2007-07-04,13.3367
2007-07-05,13.3423
2007-07-06,13.3437
2007-07-09,13.3824
2007-07-10,13.3829
2007-07-11,13.3936
2007-07-12,13.4035
2007-07-13,13.4083
2007-07-16,13.4275
2007-07-17,13.4884
2007-07-18,13.5143
2007-07-19,13.5457
2007-07-20,13.5567
2007-07-23,13.5963
2007-07-24,13.5922
2007-07-25,13.5707
2007-07-26,13.5785
2007-07-27,13.572
2007-07-30,13.593
2007-07-31,13.5798
2007-08-01,13.5494
2007-08-02,13.5606
2007-08-03,13.5723
2007-08-06,13.5865
2007-08-07,13.6148
2007-08-08,13.5733
2007-08-09,13.5545
2007-08-10,13.5553
2007-08-13,13.563
2007-08-14,13.5645
2007-08-16,13.5693
2007-08-17,13.5744
2007-08-21,13.5899
2007-08-22,13.5955
2007-08-23,13.5954
2007-08-24,13.6025
2007-08-27,13.6091
2007-08-28,13.608
2007-08-29,13.6088
2007-08-30,13.6085
2007-08-31,13.6176
2007-09-03,13.6293
2007-09-04,13.6261
2007-09-05,13.6291
2007-09-06,13.6334
2007-09-07,13.6389
2007-09-10,13.6658
2007-09-11,13.6631
2007-09-12,13.6648
2007-09-13,13.6674
2007-09-14,13.6706
2007-09-17,13.6753
2007-09-18,13.6793
2007-09-19,13.6912
2007-09-20,13.7005
2007-09-21,13.7019
2007-09-24,13.7165
2007-09-25,13.7121
2007-09-26,13.7141
2007-09-27,13.719
2007-09-28,13.7247
2007-10-01,13.7369
2007-10-03,13.7495
2007-10-04,13.8203
2007-10-05,13.8264
2007-10-08,13.833
2007-10-09,13.8401
2007-10-10,13.8504
2007-10-11,13.8527
2007-10-12,13.8578
2007-10-15,13.8706
2007-10-16,13.8739
2007-10-17,13.8741
2007-10-18,13.885
2007-10-19,13.889
2007-10-22,13.912
2007-10-23,13.937
2007-10-24,13.9572
2007-10-25,13.9657
2007-10-26,13.9673
2007-10-29,13.984
2007-10-30,13.9723
2007-10-31,13.9762
2007-11-01,13.9747
2007-11-02,13.9764
2007-11-05,13.9819
2007-11-06,13.9623
2007-11-07,13.9657
2007-11-08,13.9596
2007-11-12,13.9684
2007-11-13,13.9832
2007-11-14,14.0141
2007-11-15,14.0135
2007-11-16,14.0165
2007-11-19,14.0277
2007-11-20,14.0271
2007-11-21,14.0275
2007-11-22,14.033
2007-11-23,14.0443
2007-11-26,14.0577
2007-11-27,14.0579
2007-11-28,14.0613
2007-11-29,14.0648
2007-11-30,14.0836
2007-12-03,14.0975
2007-12-04,14.1014
2007-12-05,14.1099
2007-12-06,14.1153
2007-12-07,14.1216
2007-12-10,14.1321
2007-12-11,14.1306
2007-12-12,14.1319
2007-12-13,14.1291
2007-12-14,14.1357
2007-12-17,14.1478
2007-12-18,14.157
2007-12-19,14.1648
2007-12-20,14.1718
2007-12-24,14.184
2007-12-26,14.1939
2007-12-27,14.2054
2007-12-28,14.2352
2007-12-31,14.2655
2008-01-01,14.2961
2008-01-02,14.3143
2008-01-03,14.307
2008-01-04,14.3254
2008-01-07,14.3726
2008-01-08,14.3659
2008-01-09,14.3771
2008-01-10,14.4318
2008-01-11,14.4692
2008-01-14,14.5036
2008-01-15,14.5237
2008-01-16,14.5284
2008-01-17,14.5291
2008-01-18,14.5433
2008-01-21,14.5602
2008-01-22,14.6271
2008-01-23,14.7222
2008-01-24,14.7231
2008-01-25,14.7039
2008-01-28,14.6896
2008-01-29,14.6095
2008-01-30,14.5677
2008-01-31,14.6219
2008-02-01,14.6337
2008-02-04,14.6218
2008-02-05,14.613
2008-02-06,14.6496
2008-02-07,14.6803
2008-02-08,14.6913
2008-02-11,14.7192
2008-02-12,14.7105
2008-02-13,14.7174
2008-02-14,14.6953
2008-02-15,14.6359
2008-02-18,14.5878
2008-02-19,14.5711
2008-02-20,14.4819
2008-02-21,14.5295
2008-02-22,14.4467
2008-02-25,14.4982
2008-02-26,14.4669
2008-02-27,14.4905
2008-02-28,14.4881
2008-02-29,14.5307
2008-03-03,14.5666
2008-03-04,14.5043
2008-03-05,14.5345
2008-03-07,14.4962
2008-03-10,14.4666
2008-03-11,14.4723
2008-03-12,14.5317
2008-03-13,14.5014
2008-03-14,14.4675
2008-03-17,14.4655
2008-03-18,14.4872
2008-03-19,14.4709
2008-03-24,14.4244
2008-03-25,14.4128
2008-03-26,14.3968
2008-03-27,14.3956
2008-03-28,14.3635
2008-03-31,14.352
2008-04-02,14.3491
2008-04-03,14.3649
2008-04-04,14.3318
2008-04-07,14.3349
2008-04-08,14.3379
2008-04-09,14.3386
2008-04-10,14.3317
2008-04-11,14.322
2008-04-15,14.3327
2008-04-16,14.3207
2008-04-17,14.3251
2008-04-21,14.3268
2008-04-22,14.3369
2008-04-23,14.3388
2008-04-24,14.3351
2008-04-25,14.3416
2008-04-28,14.35
2008-04-29,14.3853
2008-04-30,14.3929
2008-05-02,14.4105
2008-05-05,14.4321
2008-05-06,14.4345
2008-05-07,14.4358
2008-05-08,14.4295
2008-05-09,14.4326
2008-05-12,14.4648
2008-05-13,14.4604
2008-05-14,14.4585
2008-05-15,14.4493
2008-05-16,14.4462
2008-05-20,14.4513
2008-05-21,14.4504
2008-05-22,14.4481
2008-05-23,14.4452
2008-05-26,14.4558
2008-05-27,14.4413
2008-05-28,14.4527
2008-05-29,14.444
2008-05-30,14.4416
2008-06-02,14.4592
2008-06-03,14.4565
2008-06-04,14.4549
2008-06-05,14.4488
2008-06-06,14.4483
2008-06-09,14.4468
2008-06-10,14.4484
2008-06-11,14.4544
2008-06-12,14.4463
2008-06-13,14.4291
2008-06-16,14.4376
2008-06-17,14.4384
2008-06-18,14.4381
2008-06-19,14.4269
2008-06-20,14.4002
2008-06-23,14.3993
2008-06-24,14.4029
2008-06-25,14.38
2008-06-26,14.3948
