date,nav
2013-01-02,10.7314
2013-01-03,10.7571
2013-01-04,10.7812
2013-01-07,10.8103
2013-01-08,10.8133
2013-01-09,10.8222
2013-01-10,10.8385
2013-01-11,10.8495
2013-01-14,10.9044
2013-01-15,10.887
2013-01-16,10.8507
2013-01-17,10.8749
2013-01-18,10.8684
2013-01-21,10.8697
2013-01-22,10.8735
2013-01-23,10.8621
2013-01-24,10.8536
2013-01-28,10.871
2013-01-29,10.8768
2013-01-30,10.857
2013-01-31,10.8456
2013-02-01,10.8465
2013-02-04,10.8413
2013-02-05,10.8504
2013-02-06,10.8605
2013-02-07,10.8818
2013-02-08,10.9011
2013-02-11,10.9008
2013-02-12,10.8944
2013-02-13,10.9109
2013-02-14,10.9246
2013-02-15,10.9207
2013-02-18,10.9286
2013-02-20,10.9457
2013-02-21,10.9435
2013-02-22,10.9517
2013-02-25,10.9572
2013-02-26,10.9514
2013-02-27,10.9596
2013-02-28,10.9315
2013-03-01,10.9262
2013-03-04,10.9412
2013-03-05,10.9474
2013-03-06,10.9547
2013-03-07,10.9601
2013-03-08,10.9679
2013-03-11,10.9753
2013-03-12,10.9677
2013-03-13,10.9697
2013-03-14,10.9921
2013-03-15,10.9999
2013-03-18,10.5981
2013-03-19,10.592
2013-03-20,10.5904
2013-03-21,10.5935
2013-03-22,10.5893
2013-03-25,10.6021
2013-03-26,10.5984
2013-03-28,10.6078
2013-04-02,10.6252
2013-04-03,10.6362
2013-04-04,10.6461
2013-04-05,10.6518
2013-04-08,10.6656
2013-04-09,10.6723
2013-04-10,10.6771
2013-04-12,10.6913
2013-04-15,10.7124
2013-04-16,10.7216
2013-04-17,10.7379
2013-04-18,10.7647
2013-04-22,10.7796
2013-04-23,10.7891
2013-04-25,10.7953
2013-04-26,10.8009
2013-04-29,10.8073
2013-04-30,10.8296
2013-05-02,10.8488
2013-05-03,10.8366
2013-05-06,10.8543
2013-05-07,10.8666
2013-05-08,10.8889
2013-05-09,10.9349
2013-05-10,10.9517
2013-05-13,10.9602
2013-05-14,11.0276
2013-05-15,11.0663
2013-05-16,11.0814
2013-05-17,11.0872
2013-05-20,11.092
2013-05-21,11.106
2013-05-22,11.104
2013-05-23,11.0983
2013-05-24,11.1155
2013-05-27,11.1209
2013-05-28,11.122
2013-05-29,11.098
2013-05-30,11.0921
2013-05-31,11.0658
2013-06-03,11.0803
2013-06-04,11.0973
2013-06-05,11.1
2013-06-06,11.0993
2013-06-07,11.0836
2013-06-10,11.0644
2013-06-11,11.0392
2013-06-12,11.0262
2013-06-13,11.0227
2013-06-14,11.0296
2013-06-17,11.0604
2013-06-18,11.0607
2013-06-19,11.0604
2013-06-20,10.9939
2013-06-21,10.9809
2013-06-24,10.943
2013-06-25,10.9411
2013-06-26,10.9024
2013-06-27,10.8958
2013-06-28,10.9582
2013-07-02,10.9603
2013-07-03,10.9333
2013-07-04,10.959
2013-07-05,10.951
