date,nav
2006-04-03,10.3825
2006-04-04,10.3843
2006-04-05,10.386
2006-04-07,10.3893
2006-04-10,10.3943
2006-04-12,10.3976
2006-04-13,10.3993
2006-04-17,10.4059
2006-04-18,10.4076
2006-04-19,10.4093
2006-04-20,10.411
2006-04-24,10.4177
2006-04-25,10.4193
2006-04-26,10.4209
2006-04-27,10.4226
2006-04-28,10.4243
2006-05-02,10.431
2006-05-03,10.4327
2006-05-04,10.4344
2006-05-05,10.4361
2006-05-08,10.4412
2006-05-09,10.4429
2006-05-10,10.4446
2006-05-11,10.4463
2006-05-12,10.448
2006-05-15,10.4531
2006-05-16,10.4548
2006-05-17,10.4566
2006-05-18,10.4583
2006-05-19,10.46
2006-05-22,10.4651
2006-05-23,10.4667
2006-05-24,10.4684
2006-05-25,10.4701
2006-05-26,10.4718
2006-05-29,10.4769
2006-05-30,10.4785
2006-05-31,10.4804
2006-06-01,10.4823
2006-06-02,10.4841
2006-06-05,10.4896
2006-06-06,10.4914
2006-06-07,10.4932
2006-06-08,10.495
2006-06-09,10.4968
2006-06-12,10.502
2006-06-13,10.5039
2006-06-14,10.5057
2006-06-15,10.5075
2006-06-16,10.5093
2006-06-19,10.5148
2006-06-20,10.5166
2006-06-21,10.5185
2006-06-22,10.5203
2006-06-23,10.5221
2006-06-26,10.5276
2006-06-27,10.5294
2006-06-28,10.5313
2006-06-29,10.5331
2006-06-30,10.5349
2006-07-03,10.5404
2006-07-04,10.5422
2006-07-05,10.5441
2006-07-06,10.5458
2006-07-07,10.5476
2006-07-10,10.5529
2006-07-11,10.5547
2006-07-12,10.5565
2006-07-13,10.5581
2006-07-14,10.5598
2006-07-17,10.5651
2006-07-18,10.5669
2006-07-19,10.5683
2006-07-20,10.57
2006-07-21,10.5718
2006-07-24,10.577
2006-07-25,10.0439
2006-07-26,10.0456
2006-07-27,10.0473
2006-07-28,10.049
2006-07-31,10.054
2006-08-01,10.0557
2006-08-02,10.0574
2006-08-03,10.0585
2006-08-04,10.0601
2006-08-07,10.0641
2006-08-08,10.0657
2006-08-09,10.0673
2006-08-10,10.0689
2006-08-11,10.0705
2006-08-14,10.0753
2006-08-16,10.0786
2006-08-17,10.0802
2006-08-18,10.0817
2006-08-21,10.0865
2006-08-22,10.0881
2006-08-23,10.0894
2006-08-24,10.0911
2006-08-25,10.0927
2006-08-28,10.0978
2006-08-29,10.0995
2006-08-30,10.1013
2006-08-31,10.103
2006-09-01,10.1047
2006-09-04,10.1099
2006-09-05,10.1116
2006-09-06,10.1134
2006-09-07,10.1151
2006-09-08,10.1168
2006-09-11,10.122
2006-09-12,10.1236
2006-09-13,10.1253
2006-09-14,10.127
2006-09-15,10.1285
2006-09-18,10.1337
2006-09-19,10.1355
2006-09-20,10.1369
2006-09-21,10.1385
2006-09-22,10.1403
2006-09-25,10.1455
2006-09-26,10.1472
2006-09-27,10.149
2006-09-28,10.1508
2006-09-29,10.1525
2006-10-03,10.1623
2006-10-04,10.1641
2006-10-05,10.1658
2006-10-06,10.1676
2006-10-09,10.173
2006-10-10,10.1749
2006-10-11,10.1767
2006-10-12,10.1785
2006-10-13,10.1803
2006-10-16,10.1857
2006-10-17,10.1876
2006-10-18,10.1894
2006-10-19,10.1912
2006-10-20,10.193
2006-10-23,10.1985
2006-10-26,10.2039
2006-10-27,10.2058
2006-10-30,10.2113
2006-10-31,10.2131
2006-11-01,10.2149
2006-11-02,10.2169
2006-11-03,10.219
2006-11-06,10.2248
2006-11-07,10.2266
2006-11-08,10.2285
2006-11-09,10.2303
2006-11-10,10.2321
2006-11-13,10.2376
2006-11-14,10.2394
2006-11-15,10.2412
2006-11-16,10.2431
2006-11-17,10.2449
2006-11-20,10.2498
2006-11-21,10.2516
2006-11-22,10.2534
2006-11-23,10.2552
2006-11-24,10.257
2006-11-27,10.2624
2006-11-28,10.2641
